Token	0Gold	1Bert	2Flair	3Stanza	4Marmot	5Hunpos
arbetsinkomst	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
som	PRON.PronType=Rel	PRON.PronType=Rel	PRON.PronType=Rel	PRON.PronType=Rel	PRON.PronType=Rel	SCONJ
man	PRON.Case=Nom.Definite=Ind.Gender=Com.Number=Sing.PronType=Ind	PRON.Case=Nom.Definite=Ind.Gender=Com.Number=Sing.PronType=Ind	PRON.Case=Nom.Definite=Ind.Gender=Com.Number=Sing.PronType=Ind	PRON.Case=Nom.Definite=Ind.Gender=Com.Number=Sing.PronType=Ind	PRON.Case=Nom.Definite=Ind.Gender=Com.Number=Sing.PronType=Ind	PRON.Case=Nom.Definite=Ind.Gender=Com.Number=Sing.PronType=Ind
haft	VERB.VerbForm=Sup.Voice=Act	VERB.VerbForm=Sup.Voice=Act	VERB.VerbForm=Sup.Voice=Act	VERB.VerbForm=Sup.Voice=Act	VERB.VerbForm=Sup.Voice=Act	VERB.VerbForm=Sup.Voice=Act
mellan	ADP	ADP	ADP	ADP	ADP	ADP
16	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card
och	CCONJ	CCONJ	CCONJ	CCONJ	CCONJ	CCONJ
65	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card
år	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur
beaktas	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.VerbForm=Inf.Voice=Pass	VERB.VerbForm=Inf.Voice=Pass
.	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT

Arbetsinkomst	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
för	ADP	ADP	ADP	ADP	ADP	ADP
tid	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
före	ADP	ADP	ADP	ADP	ADP	ADP
år	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing
1960	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card
inverkar	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur
inte	PART.Polarity=Neg	PART.Polarity=Neg	PART.Polarity=Neg	PART.Polarity=Neg	PART.Polarity=Neg	PART.Polarity=Neg
på	ADP	ADP	ADP	ADP	ADP	ADP
ATP	PROPN.Case=Nom	PROPN.Case=Nom	PROPN.Case=Nom	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	PROPN.Case=Nom	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
.	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT

Om	SCONJ	SCONJ	SCONJ	SCONJ	SCONJ	SCONJ
arbetsinkomsten	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing
under	ADP	ADP	ADP	ADP	ADP	ADP
ett	DET.Definite=Ind.Gender=Neut.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Neut.Number=Sing.PronType=Art	NUM.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing.NumType=Card	DET.Definite=Ind.Gender=Neut.Number=Sing.PronType=Art	NUM.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing.NumType=Card	NUM.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing.NumType=Card
år	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing
överstiger	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
det	DET.Definite=Def.Gender=Neut.Number=Sing.PronType=Art	DET.Definite=Def.Gender=Neut.Number=Sing.PronType=Art	DET.Definite=Def.Gender=Neut.Number=Sing.PronType=Art	DET.Definite=Def.Gender=Neut.Number=Sing.PronType=Art	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	DET.Definite=Def.Gender=Neut.Number=Sing.PronType=Art
s_k	ADV.Abbr=Yes	ADV.Abbr=Yes	ADV.Abbr=Yes	ADV.Abbr=Yes	ADV.Abbr=Yes	ADV.Abbr=Yes
basbeloppet	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing
vid	ADP	ADP	ADP	ADP	ADP	ADP
samma	DET.Definite=Ind.PronType=Ind	DET.Definite=Ind.PronType=Ind	DET.Definite=Ind.PronType=Ind	DET.Definite=Ind.PronType=Ind	DET.Definite=Ind.PronType=Ind	DET.Definite=Ind.PronType=Ind
års	NOUN.Case=Gen.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Gen.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Gen.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Gen.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Gen.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Gen.Definite=Ind.Gender=Neut.Number=Sing
ingång	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
med	ADP	ADP	ADP	ADP	ADP	ADP
minst	ADV.Degree=Sup	ADV.Degree=Sup	ADV.Degree=Sup	ADV.Degree=Sup	ADV.Degree=Sup	ADV.Degree=Sup
hundra	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card
kronor	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur
är	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
inkomsten	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing
pensionsgrundande	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part
för	ADP	ADP	ADP	ADP	ADP	ADP
ATP	PROPN.Case=Nom	PROPN.Case=Nom	PROPN.Case=Nom	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	PROPN.Case=Nom	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing
.	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT

Vid	ADP	ADP	ADP	ADP	ADP	ADP
1971	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card
års	NOUN.Case=Gen.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Gen.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Gen.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Gen.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Gen.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Gen.Definite=Ind.Gender=Neut.Number=Sing
ingång	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
var	AUX.Mood=Ind.Tense=Past.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Past.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Past.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Past.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Past.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Past.VerbForm=Fin.Voice=Act
basbeloppet	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing
6400	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card
kr	NOUN.Abbr=Yes	NOUN.Abbr=Yes	NOUN.Abbr=Yes	NOUN.Abbr=Yes	NOUN.Abbr=Yes	NOUN.Abbr=Yes
.	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT

Basbeloppet	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing
är	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
ett	DET.Definite=Ind.Gender=Neut.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Neut.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Neut.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Neut.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Neut.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Neut.Number=Sing.PronType=Art
belopp	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing
,	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT
som	PRON.PronType=Rel	PRON.PronType=Rel	PRON.PronType=Rel	PRON.PronType=Rel	PRON.PronType=Rel	PRON.PronType=Rel
fastställs	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass
för	ADP	ADP	ADP	ADP	ADP	ADP
en	NUM.Case=Nom.Definite=Ind.Gender=Com.Number=Sing.NumType=Card	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art
månad	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
i	ADP	ADP	ADP	ADP	ADP	ADP
taget	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	ADJ.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing.Tense=Past.VerbForm=Part	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	ADJ.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing.Tense=Past.VerbForm=Part	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing
på	ADP	ADP	ADP	ADP	ADP	ADP
grundval	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing
av	ADP	ADP	ADP	ADP	ADP	ADP
en	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art
beräkning	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
av	ADP	ADP	ADP	ADP	ADP	ADP
statistiska	ADJ.Case=Nom.Definite=Def.Degree=Pos.Number=Sing	ADJ.Case=Nom.Definite=Def.Degree=Pos.Number=Sing	ADJ.Case=Nom.Definite=Def.Degree=Pos.Number=Sing	ADJ.Case=Nom.Definite=Def.Degree=Pos.Number=Sing	ADJ.Case=Nom.Definite=Def.Degree=Pos.Number=Sing	ADJ.Case=Nom.Definite=Def.Degree=Pos.Number=Sing
centralbyrån	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing
.	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT

Allt	ADV	ADV	PRON.Definite=Ind.Gender=Neut.Number=Sing.PronType=Tot	PRON.Definite=Ind.Gender=Neut.Number=Sing.PronType=Tot	ADV	DET.Gender=Neut.Number=Sing.PronType=Tot
efter	ADP	ADP	ADP	ADP	ADP	ADP
som	ADV	ADV	ADV	ADV	SCONJ	SCONJ
prisläget	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing
förändras	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.VerbForm=Inf.Voice=Pass
,	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT
ändras	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass	VERB.VerbForm=Inf.Voice=Pass
också	ADV	ADV	ADV	ADV	ADV	ADV
basbeloppet	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing
.	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT

Storleken	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing
av	ADP	ADP	ADP	ADP	ADP	ADP
de	DET.Definite=Def.Number=Plur.PronType=Art	DET.Definite=Def.Number=Plur.PronType=Art	DET.Definite=Def.Number=Plur.PronType=Art	DET.Definite=Def.Number=Plur.PronType=Art	DET.Definite=Def.Number=Plur.PronType=Art	DET.Definite=Def.Number=Plur.PronType=Art
utgående	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Number=Plur.Tense=Past.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Degree=Pos.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part
pensionerna	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur
följer	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
basbeloppet	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing
.	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT

Därigenom	ADV	ADV	ADV	ADV	ADV	ADV
blir	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
pensionerna	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur
värdebeständiga	ADJ.Case=Nom.Degree=Pos.Number=Plur	ADJ.Case=Nom.Degree=Pos.Number=Plur	ADJ.Case=Nom.Degree=Pos.Number=Plur	ADJ.Case=Nom.Degree=Pos.Number=Plur	ADJ.Case=Nom.Degree=Pos.Number=Plur	ADJ.Case=Nom.Degree=Pos.Number=Plur
.	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT

I	ADP	ADP	ADP	ADP	ADP	ADP
juli	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
1971	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card
var	AUX.Mood=Ind.Tense=Past.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Past.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Past.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Past.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Past.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Past.VerbForm=Fin.Voice=Act
basbeloppet	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing
